,BHK,SQUARE_FT,READY_TO_MOVE,PRICE,City
8632,2,1261.937244,1,37.0,Gwalior
8633,2,850.1838235,1,18.5,Gwalior
8635,3,1300.052002,1,50.0,Gwalior
8636,2,1200.331126,1,29.0,Gwalior
8637,2,750.1172058,1,32.0,Gwalior
8638,3,1250.0,1,47.0,Gwalior
8640,2,872.0184663,1,34.0,Gwalior
8641,3,1399.642644,1,47.0,Gwalior
8642,2,1020.027946,0,21.9,Gwalior
8643,2,1000.0,1,35.0,Gwalior
8645,4,1200.0,1,45.0,Gwalior
8647,3,1299.929095,1,55.0,Gwalior
8648,3,2059.569075,1,65.0,Gwalior
8649,2,720.1355549,1,25.5,Gwalior
8650,3,1450.326323,1,60.0,Gwalior
8651,3,1250.0,1,41.0,Gwalior
8652,2,1000.0,1,38.0,Gwalior
8653,2,1150.442478,1,26.0,Gwalior
8656,2,775.0883873,1,28.5,Haridwar
8660,1,594.1176471,1,20.2,Haridwar
8661,2,880.0433252,1,32.5,Haridwar
8662,2,720.1355549,1,25.5,Haridwar
8663,2,915.2086137,1,34.0,Haridwar
8664,1,529.8793053,1,18.0,Haridwar
8668,1,650.0541712,1,24.0,Haridwar
8669,3,1210.025929,1,42.0,Haridwar
8671,1,320.0,1,12.0,Haridwar
8673,1,717.4581483,1,21.0,Haridwar
8674,1,600.1500375,1,16.0,Haridwar
8677,2,994.1520468,1,34.0,Haridwar
8678,2,880.0880088,1,32.0,Haridwar
8680,3,1210.025929,1,42.0,Haridwar
8681,2,1398.728429,1,46.2,Haridwar
8684,2,1100.173712,1,38.0,Haridwar
8685,1,320.0,1,10.0,Haridwar
8686,2,949.9136442,1,22.0,Hubli
8687,2,900.090009,0,30.0,Hubli
8688,2,1170.242407,1,42.0,Hubli
8689,2,1159.756451,1,40.0,Hubli
8690,2,1125.04018,1,35.0,Hubli
8691,2,800.0,1,25.0,Hubli
8692,2,820.2099738,1,25.0,Hubli
8693,1,649.9133449,1,15.0,Hubli
8694,2,750.085237,1,22.0,Hubli
8696,2,1180.030257,1,39.0,Hubli
8697,2,1000.0,1,32.0,Hubli
8698,2,1180.376245,1,32.0,Hubli
8699,2,990.0990099,1,28.0,Hubli
8700,2,950.1187648,1,32.0,Hubli
8701,2,862.0689655,1,28.5,Hubli
8702,3,2100.210021,1,70.0,Hubli
8703,2,1050.032916,1,31.9,Hubli
8704,2,920.1324991,1,25.0,Hubli
8705,2,1039.91949,0,31.0,Hubli
8707,2,1269.146608,1,40.6,Indore
8708,3,1474.993653,1,58.1,Indore
8711,1,650.0956023,1,17.0,Indore
8712,2,730.1808067,1,21.0,Indore
8713,2,825.0825083,1,25.0,Indore
8714,2,1100.0,1,35.2,Indore
8715,1,716.1271842,1,25.0,Indore
8716,2,951.0869565,1,28.0,Indore
8717,4,2777.006387,0,100.0,Indore
8718,3,1380.368098,1,45.0,Indore
8719,1,525.0262513,0,15.0,Indore
8721,1,560.0617999,1,14.5,Indore
8723,4,2413.290586,1,82.8,Indore
8727,2,1172.136638,1,35.0,Indore
8728,1,675.2194463,1,20.0,Indore
8730,1,629.8157454,1,18.8,Indore
8734,2,1073.333333,1,32.2,Indore
8735,2,1000.0,1,33.0,Indore
8736,2,1400.124456,1,45.0,Indore
8737,2,900.032144,1,28.0,Indore
8738,3,1844.117647,0,62.7,Indore
8741,2,1360.0,1,47.6,Indore
8742,4,2550.0,0,91.8,Indore
8745,2,750.0,1,24.0,Indore
8746,3,1654.846336,1,56.0,Indore
8747,3,1956.382296,1,61.0,Indore
8753,1,702.202362,1,22.0,Indore
8754,1,465.1162791,1,12.0,Indore
8755,1,630.169358,1,16.0,Indore
8757,2,865.2246256,1,26.0,Indore
8758,2,1135.040745,1,39.0,Indore
8761,3,1525.74698,1,48.0,Indore
8764,3,1150.180743,1,35.0,Indore
8765,1,962.0670698,0,35.0,Indore
8766,2,1059.667427,1,32.5,Indore
8768,3,1889.848812,1,70.0,Indore
8770,3,2500.0,1,90.0,Indore
8772,1,527.2727273,0,11.6,Indore
8774,2,999.6492459,0,28.5,Indore
8775,1,615.14802,1,16.0,Indore
8776,2,930.2325581,1,30.0,Indore
8777,3,2071.500167,1,62.0,Indore
8780,1,595.0167348,1,16.0,Indore
8781,3,2230.0,1,66.9,Indore
8783,3,1280.367695,1,39.0,Indore
8784,2,1158.655182,0,41.7,Indore
8785,2,1150.086256,1,40.0,Indore
8786,3,1434.375,1,45.9,Indore
8787,1,557.0409982,1,12.5,Indore
8788,2,1250.0,0,45.0,Indore
8791,2,1021.212121,1,33.7,Indore
8792,2,978.2608696,1,31.5,Indore
8793,1,523.0125523,1,12.5,Indore
8796,3,2102.631579,1,79.9,Indore
8797,3,2400.0,1,90.0,Indore
8798,2,1019.757808,1,32.0,Indore
8800,3,2113.888889,0,76.1,Indore
8802,2,1395.224041,1,52.0,Indore
8803,1,559.5084088,1,17.3,Indore
8804,1,580.0464037,1,15.0,Indore
8805,3,1827.777778,0,65.8,Indore
8806,2,935.2731591,1,31.5,Indore
8807,3,1575.230853,1,58.0,Indore
8810,2,913.7983552,1,30.0,Indore
8811,2,949.754902,1,31.0,Indore
8813,3,2575.713026,1,87.6,Indore
8814,3,1655.359566,1,61.0,Indore
8815,2,1000.0,1,35.0,Indore
8816,2,940.0,1,32.9,Indore
8818,1,586.0312841,1,16.11,Indore
8821,3,1733.333333,0,62.4,Indore
8823,2,1214.83376,1,38.0,Indore
8826,1,702.1966151,1,19.5,Indore
8827,3,2082.352941,0,70.8,Indore
8829,2,1049.859551,1,29.9,Indore
8830,1,707.809301,1,24.2,Indore
8831,2,900.032144,1,28.0,Indore
8834,1,595.0019833,1,15.0,Indore
8835,3,1672.0,1,50.16,Indore
8836,3,1335.028608,1,42.0,Indore
8837,3,1500.150015,1,50.0,Indore
8839,2,850.0303582,1,28.0,Indore
8840,2,860.0727754,1,26.0,Indore
8841,2,1362.15576,1,46.0,Indore
8845,2,1097.372488,1,35.5,Indore
8846,2,945.3072248,1,28.0,Indore
8847,3,1349.693252,1,55.0,Indore
8848,2,1250.0,1,40.5,Indore
8849,2,984.8751319,1,28.0,Indore
8851,1,703.1828275,1,19.0,Indore
8852,2,998.2668977,1,28.8,Indore
8853,1,611.0520723,1,23.0,Indore
8855,3,1487.726258,1,60.0,Indore
8858,3,2113.888889,0,76.1,Indore
8859,3,1775.0,0,63.9,Indore
8860,2,990.5020353,0,29.2,Indore
8861,3,1080.246914,1,35.0,Indore
8862,2,1172.136638,1,35.0,Indore
8863,4,2894.736842,1,110.0,Indore
8864,2,849.9501496,1,34.1,Indore
8865,3,1448.387097,1,44.9,Indore
8869,4,3055.555556,0,110.0,Indore
8870,2,1385.0,0,55.4,Indore
8872,3,1650.165017,1,55.0,Indore
8873,3,2349.909817,1,91.2,Indore
8874,2,949.9683344,0,30.0,Indore
8876,3,2000.0,0,72.0,Indore
8878,2,1299.649533,1,44.5,Indore
8879,2,1086.281813,1,35.0,Indore
8881,3,1640.464798,1,48.0,Indore
8882,3,2000.0,0,72.0,Indore
8883,1,868.0555556,0,32.5,Indore
8885,1,550.0550055,1,15.0,Indore
8887,3,1511.254019,1,47.0,Indore
8891,2,1000.0,1,38.0,Indore
8892,2,1258.257314,1,40.0,Indore
8897,3,2200.362413,1,85.0,Indore
8898,2,1200.0,1,45.0,Indore
8899,2,1200.120012,1,40.0,Indore
8900,3,1563.477173,1,50.0,Indore
8902,2,1160.013647,1,34.0,Indore
8903,1,603.9273805,0,16.3,Indore
8904,2,1049.82764,1,33.5,Indore
8906,4,3003.003003,1,120.0,Indore
8909,1,701.9783025,1,22.0,Indore
8910,3,1449.704142,1,49.0,Indore
8911,1,580.1687764,1,16.5,Indore
8912,3,1650.165017,1,55.0,Indore
8913,2,750.0750075,1,25.0,Indore
8914,3,990.2977584,1,29.6,Indore
8915,2,1149.680644,0,41.4,Indore
8916,2,1170.145478,1,37.0,Indore
8918,2,984.8751319,1,28.0,Indore
8919,1,674.8709805,1,17.0,Indore
8921,3,1750.150875,1,58.0,Indore
8922,3,1889.622076,1,63.0,Indore
8923,2,1172.256594,0,36.0,Indore
8924,3,1527.353513,1,55.0,Indore
8925,3,1979.522184,1,58.0,Indore
8926,3,1111.111111,1,36.0,Indore
8927,2,699.9681833,1,22.0,Indore
8929,1,570.7762557,0,12.5,Indore
8930,2,932.0859321,1,26.9,Indore
8933,2,1298.326601,1,45.0,Indore
8934,3,1650.4329,1,61.0,Indore
8935,2,805.1529791,1,25.0,Indore
8937,2,1053.799224,1,38.0,Indore
8940,2,1270.417423,1,35.0,Jabalpur
8941,3,994.585352,0,34.9,Jabalpur
8942,3,1150.049358,1,69.9,Jabalpur
8943,2,1100.034376,1,32.0,Jabalpur
8944,1,464.9196957,1,22.0,Jabalpur
8945,2,1166.666667,1,17.5,Jabalpur
8946,3,1250.0,1,60.0,Jabalpur
8947,2,702.000702,1,20.0,Jabalpur
8948,2,1600.0,1,72.0,Jabalpur
8949,2,800.0,1,40.0,Jabalpur
8950,2,810.9360519,1,35.0,Jabalpur
8951,2,1150.121065,1,38.0,Jabalpur
8953,1,500.0,1,13.0,Jabalpur
8954,3,1375.0,1,44.0,Jabalpur
8955,2,1160.081054,1,22.9,Jabalpur
8956,2,750.0797957,1,23.5,Jabalpur
8957,2,699.844479,1,27.0,Jabalpur
8958,3,1450.245426,1,65.0,Jabalpur
8959,2,930.2325581,1,22.0,Jabalpur
8960,2,850.0991782,1,30.0,Jabalpur
8961,3,1050.126015,1,75.0,Jabalpur
8962,2,1385.041551,1,35.0,Jabalpur
8963,2,647.836227,1,25.0,Jabalpur
8964,2,1300.309598,1,42.0,Jabalpur
8965,1,560.0149337,1,30.0,Jabalpur
8966,3,1450.245426,1,65.0,Jabalpur
8967,2,1099.830795,1,32.5,Jabalpur
8970,3,900.090009,1,50.0,Jabalpur
8971,2,1495.546179,0,31.9,Jabalpur
8972,3,1199.887069,1,85.0,Jabalpur
8973,3,1495.053957,1,66.5,Jaipur
8974,2,1150.146382,1,55.0,Jaipur
8978,2,1150.136038,1,93.0,Jaipur
8980,2,1355.01355,1,85.0,Jaipur
8981,2,850.0991782,1,30.0,Jaipur
8982,3,1570.306924,0,110.0,Jaipur
8983,3,2235.294118,1,190.0,Jaipur
8984,2,1370.0,1,82.2,Jaipur
8985,1,728.9473684,1,27.7,Jaipur
8987,4,2461.538462,0,160.0,Jaipur
8989,3,1480.019734,1,60.0,Jaipur
8990,3,1503.225806,0,46.6,Jaipur
8991,3,1150.086256,1,40.0,Jaipur
8993,3,1200.0,1,45.0,Jaipur
8998,3,1678.947368,1,63.8,Jaipur
8999,3,1800.288046,1,75.0,Jaipur
9000,3,1419.656786,1,45.5,Jaipur
9001,4,2705.882353,1,230.0,Jaipur
9002,3,1420.051122,1,50.0,Jaipur
9004,2,1050.119332,1,44.0,Jaipur
9006,2,1365.0,1,81.9,Jaipur
9007,3,1904.761905,1,100.0,Jaipur
9008,3,1000.0,1,38.0,Jaipur
9009,3,1391.035549,0,45.0,Jaipur
9010,2,950.0542888,1,35.0,Jaipur
9012,1,564.2633229,1,9.0,Jaipur
9014,6,5800.464037,1,500.0,Jaipur
9018,3,2000.0,1,150.0,Jaipur
9019,3,2575.87754,0,97.6,Jaipur
9021,3,1660.280971,1,78.0,Jaipur
9024,1,600.1091107,1,11.0,Jaipur
9025,3,1784.753363,1,59.7,Jaipur
9026,3,1300.294406,1,53.0,Jaipur
9028,3,2068.965517,1,120.0,Jaipur
9029,1,564.8648649,1,20.9,Jaipur
9030,3,1312.241596,1,73.0,Jaipur
9031,3,1934.576152,1,110.0,Jaipur
9032,2,1200.192031,0,50.0,Jaipur
9035,3,1512.738854,1,57.0,Jaipur
9037,3,1857.142857,1,130.0,Jaipur
9038,1,709.7497198,1,19.0,Jaipur
9039,2,702.049986,1,25.0,Jaipur
9040,3,1104.823498,0,41.0,Jaipur
9041,3,1400.180668,1,62.0,Jaipur
9043,3,1499.115044,1,84.7,Jaipur
9044,3,1400.203666,1,55.0,Jaipur
9049,3,1205.545509,1,40.0,Jaipur
9052,2,1291.711518,1,48.0,Jaipur
9053,1,315.0481838,1,17.0,Jaipur
9056,3,1605.010765,0,82.0,Jaipur
9057,3,1454.898157,1,60.0,Jaipur
9058,3,2146.666667,1,80.5,Jaipur
9060,2,1160.0,0,43.5,Jaipur
9061,2,1208.163265,1,59.2,Jaipur
9064,3,1078.241637,1,39.0,Jaipur
9065,3,1500.133941,1,56.0,Jaipur
9070,1,660.0660066,1,20.0,Jaipur
9072,3,2533.333333,0,190.0,Jaipur
9073,3,1600.492459,1,52.0,Jaipur
9074,2,1465.315666,1,56.4,Jaipur
9075,1,522.6293103,1,19.4,Jaipur
9078,1,1090.074584,1,19.0,Jaipur
9079,3,1400.289715,1,58.0,Jaipur
9083,3,1184.834123,1,40.0,Jaipur
9086,3,1453.957997,1,45.0,Jaipur
9093,3,1000.0,1,35.0,Jaipur
9094,1,363.7200737,0,7.9,Jaipur
9096,3,1800.0,1,81.0,Jaipur
9098,1,507.8947368,0,19.3,Jaipur
9099,2,1174.652241,1,38.0,Jaipur
9100,3,1810.699588,1,110.0,Jaipur
9101,3,1600.196947,1,65.0,Jaipur
9111,3,1150.202977,1,51.0,Jaipur
9112,1,528.7009063,1,14.0,Jaipur
9113,3,1700.17374,1,68.5,Jaipur
9114,2,848.6486486,0,31.4,Jaipur
9115,3,1697.924481,1,67.9,Jaipur
9119,2,1000.0,1,32.9,Jaipur
9125,3,1200.0,1,45.0,Jaipur
9127,4,3330.305783,1,330.0,Jaipur
9128,3,1535.050316,1,90.0,Jaipur
9130,1,550.0,1,16.5,Jaipur
9131,3,1542.891785,1,50.9,Jaipur
9134,3,2000.0,1,65.0,Jaipur
9136,3,1915.322581,1,95.0,Jaipur
9138,2,1089.258699,0,36.0,Jaipur
9139,2,1362.39782,1,45.0,Jaipur
9140,3,1700.288184,1,64.9,Jaipur
9141,3,1229.526587,1,54.8,Jaipur
9143,2,900.090009,1,40.0,Jaipur
9146,2,820.0562324,1,35.0,Jaipur
9149,3,2615.183447,1,340.0,Jaipur
9150,3,960.1873536,1,41.0,Jaipur
9153,2,880.7506053,1,29.1,Jaipur
9156,2,1321.052632,1,50.2,Jaipur
9157,3,2500.0,1,140.0,Jaipur
9158,3,1609.756098,0,66.0,Jaipur
9160,3,1250.0,1,55.0,Jaipur
9164,3,1435.956347,1,50.0,Jaipur
9166,3,1873.529412,1,63.7,Jaipur
9168,2,1546.391753,1,63.0,Jaipur
9169,3,1899.509804,0,62.0,Jaipur
9170,3,2010.526316,1,76.4,Jaipur
9171,3,1905.265943,1,72.0,Jaipur
9173,1,660.0660066,1,20.0,Jaipur
9175,3,1740.139211,1,60.0,Jaipur
9177,1,800.0,1,35.0,Jaipur
9179,1,646.7458043,1,15.8,Jaipur
9180,3,1415.09434,1,60.0,Jaipur
9183,3,1420.185571,1,75.0,Jaipur
9186,3,2475.375842,1,95.5,Jaipur
9188,3,1810.385898,1,76.0,Jaipur
9190,1,500.0,1,11.0,Jaipur
9191,4,2282.5,1,91.3,Jaipur
9192,3,1350.135014,1,60.0,Jaipur
9193,2,820.152314,1,28.0,Jaipur
9197,5,4888.888889,1,440.0,Jaipur
9199,3,1640.19337,1,95.0,Jaipur
9200,2,1925.925926,1,130.0,Jaipur
9201,3,1774.193548,1,110.0,Jaipur
9203,3,2007.894737,1,76.3,Jaipur
9205,3,2315.789474,1,220.0,Jaipur
9208,3,1530.343008,1,58.0,Jaipur
9209,2,1437.859465,1,57.5,Jaipur
9211,3,2300.025556,1,180.0,Jaipur
9212,2,1080.172828,1,45.0,Jaipur
9213,2,1255.049048,1,43.5,Jaipur
9214,3,1800.180018,1,80.0,Jaipur
9217,2,1210.09806,1,58.0,Jaipur
9218,3,1552.393273,1,48.0,Jaipur
9220,3,1559.862457,1,49.9,Jaipur
9221,3,2380.952381,1,100.0,Jaipur
9222,3,1789.976134,1,60.0,Jaipur
9224,2,765.8643326,1,28.0,Jaipur
9225,3,1079.969144,1,42.0,Jaipur
9228,1,700.280112,1,15.0,Jaipur
9229,2,1188.235294,0,40.4,Jaipur
9232,2,810.0289296,1,42.0,Jaipur
9235,3,2063.888889,1,74.3,Jaipur
9241,2,980.0918836,1,32.0,Jaipur
9243,3,1375.24558,1,42.0,Jaipur
9249,3,1749.781277,1,80.0,Jaipur
9250,3,1036.10675,1,33.0,Jaipur
9252,3,1600.698487,1,55.0,Jaipur
9259,3,1100.052383,1,42.0,Jaipur
9261,2,1170.311056,1,38.0,Jaipur
9265,3,1350.298624,1,52.0,Jaipur
9267,1,850.0188893,1,45.0,Jaipur
9268,3,1965.188097,1,70.0,Jaipur
9269,2,1017.369727,1,41.0,Jaipur
9270,3,1675.722047,0,58.6,Jaipur
9274,4,2733.485194,1,180.0,Jaipur
9275,1,500.0,1,10.0,Jaipur
9279,2,1163.112711,1,42.0,Jaipur
9280,3,1300.202254,1,45.0,Jaipur
9282,2,1135.07378,1,50.0,Jaipur
9283,2,1006.289308,1,40.0,Jaipur
9285,3,2857.142857,1,120.0,Jaipur
9286,2,960.1536246,1,40.0,Jaipur
9287,3,1809.805857,1,110.0,Jaipur
9288,3,1877.22921,1,100.0,Jaipur
9289,3,1250.0,1,66.0,Jaipur
9290,2,1250.0,1,47.5,Jaipur
9294,3,1470.02551,1,46.1,Jaipur
9296,3,1350.032531,1,41.5,Jaipur
9297,2,1567.987958,1,62.5,Jaipur
9298,2,750.0340925,1,55.0,Jaipur
9299,3,1350.2285,1,65.0,Jaipur
9303,3,2680.311891,1,110.0,Jaipur
9305,1,675.6756757,1,14.0,Jaipur
9309,3,1390.176089,1,45.0,Jaipur
9310,3,2081.362346,1,110.0,Jaipur
9317,3,2163.650669,1,110.0,Jaipur
9318,3,1935.221023,1,95.0,Jaipur
9320,4,2375.0,0,190.0,Jaipur
9323,3,1475.409836,0,45.0,Jaipur
9324,3,1391.176471,1,47.3,Jaipur
9326,3,1990.166237,0,85.0,Jaipur
9329,3,1830.065359,1,56.0,Jaipur
9330,2,1325.130147,1,56.0,Jaipur
9335,3,1449.695564,1,50.0,Jaipur
9336,3,1809.954751,1,92.0,Jaipur
9339,4,2325.180847,0,270.0,Jaipur
9341,3,1600.0,0,60.0,Jaipur
9343,3,1529.090909,1,84.1,Jaipur
9344,3,1250.0,1,46.0,Jaipur
9347,3,1050.080775,1,39.0,Jaipur
9349,2,1086.012163,1,50.0,Jaipur
9351,2,1300.0,1,45.5,Jaipur
9352,3,1474.840949,1,51.0,Jaipur
9354,1,350.0954806,1,5.5,Jaipur
9358,3,1812.953238,1,72.5,Jaipur
9362,3,1500.0,1,57.6,Jaipur
9363,2,1098.807496,1,38.7,Jaipur
9364,3,1499.863649,1,55.0,Jaipur
9367,2,1133.333333,1,40.8,Jaipur
9368,3,2000.0,1,80.0,Jaipur
9372,2,1095.156972,1,45.0,Jaipur
9376,3,1331.164029,1,90.0,Jaipur
9377,1,701.2622721,1,20.0,Jaipur
9378,3,1539.82825,1,52.0,Jaipur
9381,3,1980.0,1,79.2,Jaipur
9386,1,490.1960784,1,10.0,Jaipur
9388,3,1300.108342,1,60.0,Jaipur
9391,1,339.2857143,1,9.5,Jaipur
9392,3,1546.391753,1,51.0,Jaipur
9393,2,749.6940024,1,24.5,Jaipur
9395,2,1289.247013,1,46.4,Jaipur
9396,3,1474.193548,1,45.7,Jaipur
9398,8,4049.988429,1,350.0,Jaipur
9399,1,449.6325119,0,10.4,Jaipur
9400,1,825.0355619,1,29.0,Jaipur
9402,3,2461.538462,1,160.0,Jaipur
9403,3,1350.135014,1,60.0,Jaipur
9405,3,1300.0,1,75.4,Jaipur
9407,2,939.7247271,1,39.6,Jaipur
9408,1,700.1647446,1,17.0,Jaipur
9409,1,680.0870511,1,25.0,Jaipur
9410,2,863.1578947,0,32.8,Jaipur
9411,4,2572.898799,0,180.0,Jaipur
9412,2,1370.16094,1,63.0,Jaipur
9413,4,3085.150144,1,300.0,Jaipur
9415,3,1719.931691,1,70.5,Jaipur
9416,1,692.8571429,1,19.4,Jaipur
9419,3,2619.047619,1,110.0,Jaipur
9425,2,1050.144395,1,40.0,Jaipur
9433,3,1980.495124,1,79.2,Jaipur
9434,4,1834.664364,1,85.0,Jaipur
9435,1,415.5555556,1,18.7,Jaipur
9436,3,1800.180018,1,80.0,Jaipur
9441,1,374.9395259,0,15.5,Jaipur
9445,4,2181.818182,0,120.0,Jaipur
9447,3,2100.0,1,210.0,Jaipur
9450,3,1048.149361,1,32.0,Jaipur
9451,3,1422.699968,1,45.0,Jaipur
9452,3,1660.064139,1,88.0,Jaipur
9453,3,2146.844139,1,100.0,Jaipur
9454,3,1210.025929,1,70.0,Jaipur
9457,2,1054.09154,1,38.0,Jaipur
9459,2,949.893137,1,40.0,Jaipur
9460,3,1000.0,1,35.0,Jaipur
9461,2,1089.494163,1,42.0,Jaipur
9462,3,2419.549964,1,200.0,Jaipur
9465,3,915.0326797,1,35.0,Jaipur
9466,2,1100.0,1,49.5,Jaipur
9467,2,1200.0,1,40.8,Jaipur
9469,4,3066.666667,0,230.0,Jaipur
9470,9,5866.666667,1,220.0,Jaipur
9475,3,1499.846954,1,98.0,Jaipur
9476,2,1250.0,1,58.0,Jaipur
9477,3,1459.918598,0,82.5,Jaipur
9481,3,1300.052002,1,50.0,Jaipur
9482,2,1359.263906,1,130.0,Jaipur
9484,1,484.9084612,1,9.8,Jaipur
9486,2,1085.141903,1,52.0,Jaipur
9490,3,1429.796969,1,50.0,Jaipur
9493,1,525.0875146,0,18.0,Jaipur
9494,3,1875.167426,1,140.0,Jaipur
9496,3,2619.047619,1,110.0,Jaipur
9498,2,600.0960154,1,25.0,Jaipur
9502,3,1750.477403,1,55.0,Jaipur
9507,3,1800.039131,1,92.0,Jaipur
9508,2,1072.727273,1,35.4,Jaipur
9509,3,1755.241346,1,72.0,Jaipur
9510,3,1692.307692,1,110.0,Jaipur
9511,3,1869.761444,1,58.0,Jaipur
9512,3,960.7894053,0,37.0,Jaipur
9513,4,1722.201423,1,92.0,Jaipur
9518,1,393.8730853,0,9.0,Jaipur
9520,3,1500.110302,1,68.0,Jaipur
9521,3,1350.318471,1,53.0,Jaipur
9523,4,2582.925503,0,190.0,Jaipur
9526,3,4000.0,1,170.0,Jaipur
9527,2,668.0838142,1,22.0,Jaipur
9528,3,1745.004222,1,62.0,Jaipur
9532,3,1400.16802,1,50.0,Jaipur
9536,3,1774.279616,0,66.5,Jaipur
9538,3,2008.398758,1,110.0,Jaipur
9539,3,2257.017915,1,160.0,Jaipur
9540,1,308.6070215,1,10.9,Jaipur
9541,3,1733.102253,0,60.0,Jaipur
9543,3,1662.561576,0,54.0,Jaipur
9544,3,1925.070339,1,130.0,Jaipur
9546,3,1423.810966,1,47.0,Jaipur
9548,3,1650.165017,1,60.0,Jaipur
9549,3,1809.74478,1,78.0,Jaipur
9550,3,1360.078278,1,69.5,Jaipur
9551,4,3100.198413,1,250.0,Jaipur
9552,3,2500.0,1,220.0,Jaipur
9553,1,437.0902279,1,14.0,Jaipur
9554,2,800.6198347,0,31.0,Jaipur
9558,3,1436.287749,1,58.5,Jaipur
9559,3,1500.0,1,60.0,Jaipur
9560,4,2130.131681,1,110.0,Jaipur
9563,3,1886.373724,1,85.0,Jaipur
9566,1,637.8378378,1,23.6,Jaipur
9568,2,1300.148588,1,70.0,Jaipur
9571,3,1600.11744,1,54.5,Jaipur
9573,4,2696.109899,1,210.0,Jaipur
9574,3,1809.76431,1,86.0,Jaipur
9577,2,928.9473684,0,35.3,Jaipur
9578,3,1920.0,1,120.0,Jaipur
9581,3,1957.033549,1,66.5,Jaipur
9582,3,1580.777743,1,100.0,Jaipur
9583,3,2413.793103,1,140.0,Jaipur
9584,3,1299.967501,1,40.0,Jaipur
9586,3,1228.183581,1,38.0,Jaipur
9587,1,578.7950539,1,22.0,Jaipur
9591,1,469.8318497,1,9.5,Jaipur
9592,2,1277.320466,1,45.0,Jaipur
9593,2,900.090009,1,60.0,Jaipur
9594,3,1833.180568,0,100.0,Jaipur
9595,1,599.964708,1,34.0,Jaipur
9596,3,1849.853553,0,120.0,Jaipur
9597,2,847.8605388,0,32.1,Jaipur
9600,3,1363.488448,0,41.9,Jaipur
9604,2,1064.392826,1,36.2,Jaipur
9607,1,600.0,1,18.0,Jaipur
9610,2,1000.0,1,33.0,Jaipur
9613,3,1434.262948,1,72.0,Jaipur
9615,3,1744.566263,0,90.7,Jaipur
9621,3,1687.435099,1,65.0,Jaipur
9623,2,1162.115049,1,40.0,Jaipur
9629,3,1550.208237,1,67.0,Jaipur
9631,3,1600.196947,1,65.0,Jaipur
9632,2,1210.025929,1,56.0,Jaipur
9633,2,1174.899866,1,44.0,Jaipur
9635,1,554.8705302,1,18.0,Jaipur
9641,3,1846.153846,0,120.0,Jaipur
9642,3,1100.28293,1,35.0,Jaipur
9643,3,1600.0,1,62.0,Jaipur
9647,3,1500.110302,1,68.0,Jaipur
9650,3,1779.846659,1,130.0,Jaipur
9651,3,1650.34965,1,59.0,Jaipur
9652,4,3135.135135,1,290.0,Jaipur
9653,3,1001.112347,0,36.0,Jaipur
9654,3,2600.183542,1,85.0,Jaipur
9655,3,1200.129744,1,37.0,Jaipur
9656,3,1994.870333,1,70.0,Jaipur
9658,1,410.0337675,1,17.0,Jaipur
9661,2,757.8947368,1,28.8,Jaipur
9662,4,2833.333333,1,170.0,Jaipur
9663,2,1175.020542,1,42.9,Jaipur
9667,1,726.0221628,1,19.0,Jaipur
9669,3,1200.120012,1,40.0,Jaipur
9671,3,2000.0,1,88.5,Jaipur
9672,2,1204.477612,1,80.7,Jaipur
9676,3,3052.631579,1,290.0,Jaipur
9677,2,999.000999,1,50.0,Jaipur
9679,3,1149.831948,1,65.0,Jaipur
9682,3,1571.428571,0,110.0,Jaipur
9685,3,1886.336155,1,78.0,Jaipur
9686,3,1471.232877,1,53.7,Jaipur
9688,3,1500.0,1,75.0,Jaipur
9690,3,1800.327332,1,66.0,Jaipur
9693,2,855.2049543,1,29.0,Jaipur
9695,3,1531.058618,1,70.0,Jaipur
9698,2,760.0228007,1,40.0,Jaipur
9700,2,1044.776119,1,35.0,Jaipur
9701,3,1200.120012,1,40.0,Jaipur
9702,1,750.1875469,1,10.0,Jaipur
9703,3,1350.21097,1,48.0,Jaipur
9704,2,850.0991782,1,30.0,Jaipur
9705,2,1136.00996,1,36.5,Jaipur
9706,3,1770.14531,1,67.0,Jaipur
9708,3,1647.058824,0,140.0,Jaipur
9709,2,850.0303582,1,28.0,Jaipur
9711,3,2000.0,1,62.0,Jaipur
9714,2,1315.037164,0,46.0,Jaipur
9715,2,1449.835685,1,75.0,Jaipur
9718,3,1550.387597,1,60.0,Jaipur
9720,1,530.1524188,1,16.0,Jaipur
9721,3,1530.054645,1,56.0,Jaipur
9722,3,1730.103806,1,60.0,Jaipur
9724,3,1733.47779,1,64.0,Jaipur
9728,2,1450.099517,1,51.0,Jaipur
9731,3,1979.871308,1,120.0,Jaipur
9732,3,2095.494686,1,140.0,Jaipur
9734,3,1600.11744,1,54.5,Jaipur
9735,2,1299.82669,1,75.0,Jaipur
9738,2,1089.588378,0,45.0,Jaipur
9741,1,700.097688,1,21.5,Jaipur
9742,3,1857.142857,0,130.0,Jaipur
9743,3,1200.192031,1,50.0,Jaipur
9744,2,905.192949,1,38.0,Jaipur
9749,3,1346.04599,1,48.0,Jaipur
9752,3,1889.106968,1,77.0,Jaipur
9754,3,1500.0,1,60.0,Jaipur
9756,1,789.8894155,1,25.0,Jaipur
9757,1,691.1111111,1,31.1,Jaipur
9758,3,1149.718958,1,45.0,Jaipur
9761,2,852.5345622,0,37.0,Jaipur
9762,3,1610.526316,1,61.2,Jaipur
